"year","month","gu","price"
"2019","11",강서구,641.3
"2019","11",관악구,657.7
"2019","11",광진구,776.4
"2019","11",구로구,685.9
"2019","11",금천구,546.2
"2019","11",노원구,606.1
"2019","11",도봉구,478.7
"2019","11",동대문구,832.8
"2019","11",동작구,840.0
"2019","11",마포구,980.4
"2019","11",서대문구,811.1
"2019","11",서초구,1160.7
"2019","11",성동구,989.7
"2019","11",성북구,679.6
"2019","11",송파구,940.3
"2019","11",양천구,716.4
"2019","11",영등포구,818.4
"2019","11",용산구,1217.8
"2019","11",은평구,623.7
"2019","11",종로구,755.2
"2019","11",중구,1061.8
"2019","11",중랑구,555.7
"2019","12",강남구,1291.7
"2019","12",강동구,730.3
"2019","12",강북구,530.6
"2019","12",강서구,657.0
"2019","12",관악구,668.6
"2019","12",광진구,783.0
"2019","12",구로구,583.0
"2019","12",금천구,583.5
"2019","12",노원구,618.5
"2019","12",도봉구,500.2
"2019","12",동대문구,846.5
"2019","12",동작구,847.0
"2019","12",마포구,993.9
"2019","12",서대문구,769.9
"2019","12",서초구,1134.5
"2019","12",성동구,1021.7
"2019","12",성북구,680.4
"2019","12",송파구,899.9
"2019","12",양천구,658.4
"2019","12",영등포구,900.3
"2019","12",용산구,1257.4
"2019","12",은평구,669.6
"2019","12",종로구,835.3
"2019","12",중구,1101.5
"2019","12",중랑구,666.2
