"년","구이름","동이름","평균거래금액","평균전용면적","평당가격","구분"
"2011",마포구,중동,39484,77.0,514,"1"
"2011",중구,중림동,54483,80.0,692,"1"
"2011",중랑구,중화동,29539,71.0,420,"1"
"2011",은평구,증산동,34371,82.0,425,"1"
"2011",은평구,진관동,51171,100.0,513,"1"
"2011",도봉구,창동,27935,65.0,424,"1"
"2011",종로구,창신동,31532,68.0,474,"1"
"2011",마포구,창전동,50192,75.0,673,"1"
"2011",서대문구,창천동,38400,99.0,396,"1"
"2011",서대문구,천연동,31404,55.0,568,"1"
"2011",구로구,천왕동,32537,85.0,383,"1"
"2011",강동구,천호동,33040,73.0,462,"1"
"2011",강남구,청담동,94537,101.0,915,"1"
"2011",동대문구,청량리동,38759,93.0,430,"1"
"2011",용산구,청암동,152786,184.0,826,"1"
"2011",종로구,청운동,57160,83.0,685,"1"
"2011",용산구,청파동1가,33000,58.0,564,"1"
"2011",용산구,청파동3가,49033,111.0,447,"1"
"2011",중구,충무로4가,35833,80.0,449,"1"
"2011",종로구,충신동,17855,22.0,811,"1"
"2011",서대문구,충정로2가,36800,85.0,434,"1"
"2011",서대문구,충정로3가,32893,69.0,496,"1"
"2011",마포구,토정동,44043,66.0,663,"1"
"2011",종로구,통인동,22000,62.0,353,"1"
"2011",종로구,평창동,43955,86.0,467,"1"
"2011",송파구,풍납동,42722,75.0,576,"1"
"2011",종로구,필운동,59250,98.0,606,"1"
"2011",노원구,하계동,31357,67.0,462,"1"
"2011",성동구,하왕십리동,41356,81.0,520,"1"
"2011",성북구,하월곡동,48521,89.0,524,"1"
"2011",마포구,하중동,83176,102.0,805,"1"
"2011",용산구,한강로1가,105786,118.0,899,"1"
"2011",용산구,한강로2가,52045,71.0,730,"1"
"2011",용산구,한강로3가,92515,95.0,946,"1"
"2011",용산구,한남동,61138,90.0,684,"1"
"2011",서대문구,합동,46000,77.0,603,"1"
"2011",마포구,합정동,49278,89.0,531,"1"
"2011",구로구,항동,35933,88.0,407,"1"
"2011",성동구,행당동,45711,76.0,602,"1"
"2011",종로구,행촌동,8300,30.0,274,"1"
"2011",마포구,현석동,46519,69.0,688,"1"
"2011",서대문구,현저동,41213,74.0,554,"1"
"2011",서대문구,홍은동,31591,84.0,371,"1"
"2011",성동구,홍익동,36091,83.0,435,"1"
"2011",서대문구,홍제동,32673,74.0,446,"1"
"2011",강서구,화곡동,37320,80.0,459,"1"
"2011",광진구,화양동,35281,68.0,521,"1"
"2011",중구,황학동,50723,77.0,660,"1"
"2011",동대문구,회기동,30454,76.0,400,"1"
"2011",중구,회현동1가,55500,103.0,491,"1"
"2011",중구,회현동2가,163126,172.0,950,"1"
"2011",용산구,효창동,58165,108.0,559,"1"
"2011",용산구,후암동,53519,90.0,592,"1"
"2011",동대문구,휘경동,31489,70.0,455,"1"
"2011",동작구,흑석동,59030,91.0,623,"1"
"2011",중구,흥인동,31450,66.0,480,"1"
"2012",송파구,가락동,51666,58.0,971,"1"
"2012",구로구,가리봉동,26300,87.0,303,"1"
"2012",금천구,가산동,28406,71.0,408,"1"
"2012",강서구,가양동,25067,56.0,454,"1"
"2012",은평구,갈현동,26390,80.0,329,"1"
"2012",강동구,강일동,37220,77.0,477,"1"
"2012",구로구,개봉동,30861,78.0,398,"1"
"2012",강남구,개포동,62007,51.0,1269,"1"
"2012",송파구,거여동,32925,63.0,536,"1"
"2012",종로구,견지동,96000,150.0,641,"1"
"2012",강동구,고덕동,50383,56.0,955,"1"
"2012",구로구,고척동,29412,70.0,429,"1"
"2012",마포구,공덕동,53218,80.0,672,"1"
"2012",노원구,공릉동,25572,63.0,413,"1"
"2012",강서구,공항동,40475,86.0,473,"1"
"2012",광진구,광장동,60454,90.0,680,"1"
"2012",종로구,교북동,33167,68.0,489,"1"
"2012",종로구,구기동,45933,148.0,311,"1"
"2012",구로구,구로동,26652,64.0,423,"1"
"2012",은평구,구산동,28635,88.0,331,"1"
"2012",광진구,구의동,48793,85.0,578,"1"
"2012",광진구,군자동,39471,78.0,506,"1"
"2012",구로구,궁동,26178,79.0,328,"1"
"2012",성동구,금호동1가,40451,82.0,505,"1"
"2012",성동구,금호동2가,71738,103.0,700,"1"
"2012",성동구,금호동3가,40051,82.0,505,"1"
"2012",성동구,금호동4가,53752,82.0,652,"1"
"2012",강동구,길동,30347,70.0,461,"1"
"2012",성북구,길음동,39286,80.0,499,"1"
"2012",서대문구,남가좌동,32654,71.0,458,"1"
"2012",중구,남대문로5가,130000,148.0,876,"1"
"2012",중구,남창동,15267,38.0,409,"1"
"2012",관악구,남현동,43910,89.0,497,"1"
"2012",강서구,내발산동,37316,77.0,487,"1"
"2012",종로구,내수동,88092,135.0,675,"1"
"2012",서대문구,냉천동,45663,78.0,582,"1"
"2012",마포구,노고산동,23083,37.0,651,"1"
"2012",동작구,노량진동,40336,81.0,504,"1"
"2012",은평구,녹번동,28576,74.0,397,"1"
"2012",강남구,논현동,65692,93.0,718,"1"
"2012",광진구,능동,33000,74.0,448,"1"
"2012",동대문구,답십리동,32621,76.0,439,"1"
"2012",영등포구,당산동,42475,84.0,506,"1"
"2012",영등포구,당산동1가,45889,96.0,489,"1"
"2012",영등포구,당산동2가,24961,49.0,506,"1"
"2012",영등포구,당산동3가,39034,79.0,496,"1"
"2012",영등포구,당산동4가,39874,76.0,530,"1"
"2012",영등포구,당산동5가,52929,85.0,626,"1"
"2012",영등포구,당산동6가,13950,14.0,1018,"1"
"2012",종로구,당주동,47600,105.0,451,"1"
"2012",영등포구,대림동,31950,75.0,434,"1"
"2012",동작구,대방동,36840,64.0,622,"1"
"2012",은평구,대조동,20772,43.0,514,"1"
"2012",강남구,대치동,98247,93.0,1031,"1"
"2012",서대문구,대현동,33090,76.0,462,"1"
"2012",마포구,대흥동,42319,76.0,561,"1"
"2012",강남구,도곡동,101263,100.0,996,"1"
"2012",영등포구,도림동,24069,58.0,424,"1"
"2012",도봉구,도봉동,26376,76.0,349,"1"
"2012",성동구,도선동,41736,84.0,498,"1"
"2012",용산구,도원동,47935,77.0,633,"1"
"2012",마포구,도화동,44208,82.0,569,"1"
"2012",금천구,독산동,25739,73.0,357,"1"
"2012",성북구,돈암동,33156,84.0,404,"1"
"2012",마포구,동교동,52600,135.0,392,"1"
"2012",용산구,동빙고동,80026,138.0,576,"1"
"2012",성북구,동선동3가,32767,113.0,291,"1"
"2012",성북구,동선동4가,26300,68.0,387,"1"
"2012",성북구,동소문동4가,29827,69.0,428,"1"
"2012",성북구,동소문동5가,46833,86.0,546,"1"
"2012",성북구,동소문동7가,39836,75.0,534,"1"
"2012",종로구,동숭동,13000,50.0,262,"1"
"2012",동작구,동작동,49978,93.0,546,"1"
"2012",강동구,둔촌동,55347,79.0,712,"1"
"2012",강서구,등촌동,31218,68.0,465,"1"
"2012",강서구,마곡동,31193,70.0,449,"1"
"2012",성동구,마장동,36043,74.0,498,"1"
"2012",송파구,마천동,39404,84.0,476,"1"
"2012",마포구,마포동,30738,62.0,525,"1"
"2012",중구,만리동1가,51500,78.0,651,"1"
"2012",중구,만리동2가,19273,42.0,459,"1"
"2012",중랑구,망우동,27856,68.0,428,"1"
"2012",마포구,망원동,35819,79.0,461,"1"
"2012",중랑구,면목동,26962,69.0,396,"1"
"2012",종로구,명륜1가,37750,89.0,422,"1"
"2012",종로구,명륜2가,49338,82.0,598,"1"
"2012",강동구,명일동,43325,81.0,546,"1"
"2012",양천구,목동,61630,88.0,709,"1"
"2012",종로구,무악동,55146,90.0,614,"1"
"2012",중랑구,묵동,35056,81.0,430,"1"
"2012",중구,묵정동,27080,59.0,460,"1"
"2012",영등포구,문래동2가,27438,57.0,481,"1"
"2012",영등포구,문래동3가,54909,92.0,594,"1"
"2012",영등포구,문래동4가,37304,79.0,472,"1"
"2012",영등포구,문래동5가,30998,79.0,394,"1"
"2012",영등포구,문래동6가,28966,66.0,444,"1"
"2012",용산구,문배동,57585,89.0,653,"1"
"2012",송파구,문정동,55583,88.0,626,"1"
"2012",서대문구,미근동,14000,39.0,356,"1"
"2012",강북구,미아동,32405,78.0,419,"1"
"2012",서초구,반포동,113239,105.0,1111,"1"
"2012",서초구,방배동,75895,106.0,736,"1"
"2012",송파구,방이동,74921,101.0,734,"1"
"2012",도봉구,방학동,26530,76.0,344,"1"
"2012",강서구,방화동,25403,63.0,406,"1"
"2012",강북구,번동,24598,66.0,377,"1"
"2012",용산구,보광동,54021,74.0,721,"1"
"2012",성북구,보문동2가,28850,83.0,349,"1"
"2012",성북구,보문동3가,37982,71.0,534,"1"
"2012",성북구,보문동4가,47600,110.0,437,"1"
"2012",성북구,보문동6가,29125,84.0,346,"1"
"2012",동작구,본동,51988,77.0,665,"1"
"2012",관악구,봉천동,34807,74.0,497,"1"
"2012",종로구,부암동,28500,90.0,319,"1"
"2012",서대문구,북가좌동,42492,95.0,434,"1"
"2012",서대문구,북아현동,28530,61.0,487,"1"
"2012",은평구,불광동,38766,82.0,471,"1"
"2012",성동구,사근동,28217,72.0,393,"1"
"2012",동작구,사당동,46774,84.0,553,"1"
"2012",종로구,사직동,91444,118.0,771,"1"
"2012",용산구,산천동,40761,73.0,558,"1"
"2012",성북구,삼선동2가,36419,74.0,497,"1"
"2012",성북구,삼선동3가,45784,96.0,472,"1"
"2012",성북구,삼선동4가,37877,85.0,447,"1"
"2012",성북구,삼선동5가,17950,45.0,397,"1"
"2012",강남구,삼성동,89937,88.0,1003,"1"
"2012",송파구,삼전동,40650,78.0,522,"1"
"2012",노원구,상계동,23396,60.0,393,"1"
"2012",동작구,상도1동,28630,80.0,357,"1"
"2012",동작구,상도동,48711,84.0,588,"1"
"2012",중랑구,상봉동,31173,78.0,399,"1"
"2012",마포구,상수동,72589,119.0,608,"1"
"2012",마포구,상암동,55756,81.0,684,"1"
"2012",성북구,상월곡동,29984,77.0,395,"1"
"2012",강동구,상일동,43605,59.0,762,"1"
"2012",마포구,서교동,107708,108.0,920,"1"
"2012",용산구,서빙고동,121614,148.0,815,"1"
"2012",서초구,서초동,74503,96.0,759,"1"
"2012",성북구,석관동,31981,76.0,430,"1"
"2012",송파구,석촌동,47257,81.0,587,"1"
"2012",강동구,성내동,36613,76.0,502,"1"
"2012",성북구,성북동,13000,37.0,348,"1"
"2012",마포구,성산동,34659,66.0,543,"1"
"2012",성동구,성수동1가,111591,101.0,866,"1"
"2012",성동구,성수동2가,50013,86.0,581,"1"
"2012",강남구,세곡동,62176,100.0,622,"1"
"2012",성동구,송정동,28994,69.0,398,"1"
"2012",송파구,송파동,56013,90.0,636,"1"
"2012",은평구,수색동,30120,77.0,397,"1"
"2012",강남구,수서동,41108,52.0,803,"1"
"2012",종로구,수송동,37565,46.0,805,"1"
"2012",강북구,수유동,27710,80.0,359,"1"
"2012",중구,순화동,38638,70.0,547,"1"
"2012",종로구,숭인동,35511,69.0,498,"1"
"2012",금천구,시흥동,25120,75.0,345,"1"
"2012",용산구,신계동,74484,79.0,952,"1"
"2012",마포구,신공덕동,75287,102.0,732,"1"
"2012",영등포구,신길동,33955,71.0,479,"1"
"2012",중랑구,신내동,25074,66.0,391,"1"
"2012",중구,신당동,43890,83.0,537,"1"
"2012",동작구,신대방동,47077,90.0,528,"1"
"2012",구로구,신도림동,42483,80.0,529,"1"
"2012",관악구,신림동,28345,65.0,500,"1"
"2012",은평구,신사동,33837,83.0,398,"1"
"2012",동대문구,신설동,28873,70.0,411,"1"
"2012",마포구,신수동,41099,77.0,537,"1"
"2012",종로구,신영동,23767,59.0,401,"1"
"2012",양천구,신월동,26070,74.0,357,"1"
"2012",마포구,신정동,44424,80.0,554,"1"
"2012",용산구,신창동,43250,78.0,551,"1"
"2012",송파구,신천동,73281,82.0,922,"1"
"2012",도봉구,쌍문동,21858,67.0,331,"1"
"2012",마포구,아현동,40273,86.0,461,"1"
"2012",성북구,안암동1가,38512,72.0,538,"1"
"2012",성북구,안암동3가,20263,69.0,277,"1"
"2012",성북구,안암동4가,13900,51.0,274,"1"
"2012",강동구,암사동,49132,83.0,595,"1"
"2012",강남구,압구정동,132352,118.0,1133,"1"
"2012",서초구,양재동,47959,78.0,630,"1"
"2012",영등포구,양평동1가,28513,63.0,460,"1"
"2012",영등포구,양평동2가,27169,62.0,441,"1"
"2012",영등포구,양평동3가,34713,76.0,465,"1"
"2012",영등포구,양평동4가,31108,72.0,440,"1"
"2012",영등포구,양평동5가,33893,70.0,487,"1"
"2012",영등포구,양평동6가,30443,72.0,429,"1"
"2012",영등포구,여의도동,81034,117.0,701,"1"
"2012",강남구,역삼동,56998,65.0,897,"1"
"2012",은평구,역촌동,28572,78.0,373,"1"
"2012",마포구,연남동,39223,79.0,504,"1"
"2012",서대문구,연희동,38494,85.0,439,"1"
"2012",마포구,염리동,40025,70.0,561,"1"
"2012",강서구,염창동,35565,77.0,461,"1"
"2012",영등포구,영등포동,38853,75.0,516,"1"
"2012",영등포구,영등포동1가,8668,14.0,614,"1"
"2012",영등포구,영등포동5가,21783,61.0,340,"1"
"2012",영등포구,영등포동7가,16800,27.0,720,"1"
"2012",영등포구,영등포동8가,42746,82.0,532,"1"
"2012",서대문구,영천동,40856,86.0,475,"1"
"2012",중구,예장동,33925,86.0,406,"1"
"2012",송파구,오금동,48757,83.0,597,"1"
"2012",구로구,오류동,26751,72.0,378,"1"
"2012",성동구,옥수동,51745,90.0,584,"1"
"2012",구로구,온수동,45660,106.0,451,"1"
"2012",마포구,용강동,49244,83.0,605,"1"
"2012",성동구,용답동,31450,72.0,441,"1"
"2012",동대문구,용두동,30277,63.0,505,"1"
"2012",용산구,용문동,55157,82.0,687,"1"
"2012",용산구,용산동5가,141300,130.0,1095,"1"
"2012",서초구,우면동,50240,75.0,681,"1"
"2012",강북구,우이동,31367,80.0,394,"1"
"2012",용산구,원효로1가,57625,130.0,443,"1"
"2012",용산구,원효로2가,17000,53.0,321,"1"
"2012",용산구,원효로3가,40000,46.0,865,"1"
"2012",용산구,원효로4가,54021,79.0,703,"1"
"2012",노원구,월계동,25060,64.0,393,"1"
"2012",중구,을지로5가,35600,85.0,421,"1"
"2012",성동구,응봉동,38603,72.0,537,"1"
"2012",은평구,응암동,31670,72.0,440,"1"
"2012",동대문구,이문동,38650,83.0,469,"1"
"2012",용산구,이촌동,86272,102.0,854,"1"
"2012",용산구,이태원동,81631,129.0,650,"1"
"2012",종로구,익선동,23317,51.0,465,"1"
"2012",종로구,인의동,49089,92.0,534,"1"
"2012",중구,인현동2가,20000,68.0,291,"1"
"2012",강남구,일원동,66247,79.0,832,"1"
"2012",광진구,자양동,58235,91.0,629,"1"
"2012",송파구,잠실동,86932,84.0,1063,"1"
"2012",서초구,잠원동,74531,86.0,874,"1"
"2012",동대문구,장안동,33674,77.0,457,"1"
"2012",성북구,장위동,34027,76.0,450,"1"
"2012",송파구,장지동,50388,78.0,658,"1"
"2012",중구,장충동1가,143333,151.0,727,"1"
"2012",동대문구,전농동,33198,83.0,414,"1"
"2012",성북구,정릉동,28199,72.0,397,"1"
"2012",동대문구,제기동,34531,80.0,440,"1"
"2012",성북구,종암동,36082,78.0,471,"1"
"2012",노원구,중계동,28088,63.0,430,"1"
"2012",광진구,중곡동,31475,77.0,422,"1"
"2012",마포구,중동,37915,80.0,476,"1"
"2012",중구,중림동,51838,78.0,667,"1"
"2012",중랑구,중화동,28263,70.0,413,"1"
"2012",은평구,증산동,22182,54.0,532,"1"
"2012",은평구,진관동,50529,102.0,504,"1"
"2012",도봉구,창동,25966,66.0,392,"1"
"2012",종로구,창신동,30597,68.0,458,"1"
"2012",마포구,창전동,48190,80.0,611,"1"
"2012",서대문구,창천동,23743,45.0,627,"1"
"2012",서대문구,천연동,33826,62.0,558,"1"
"2012",구로구,천왕동,33044,85.0,389,"1"
"2012",강동구,천호동,33579,74.0,465,"1"
"2012",강남구,청담동,111117,115.0,941,"1"
"2012",동대문구,청량리동,37001,95.0,398,"1"
"2012",용산구,청암동,190000,224.0,849,"1"
"2012",종로구,청운동,51500,68.0,753,"1"
"2012",용산구,청파동3가,48000,112.0,429,"1"
"2012",중구,충무로4가,50200,87.0,545,"1"
"2012",종로구,충신동,15961,22.0,723,"1"
"2012",서대문구,충정로2가,42000,100.0,420,"1"
"2012",서대문구,충정로3가,27274,56.0,513,"1"
"2012",마포구,토정동,42675,66.0,648,"1"
"2012",종로구,평창동,105538,164.0,599,"1"
"2012",송파구,풍납동,39396,74.0,544,"1"
"2012",종로구,필운동,55000,124.0,453,"1"
"2012",노원구,하계동,26284,62.0,419,"1"
"2012",성동구,하왕십리동,40166,84.0,489,"1"
"2012",성북구,하월곡동,37850,80.0,473,"1"
"2012",마포구,하중동,130226,150.0,866,"1"
"2012",용산구,한강로1가,89750,117.0,766,"1"
"2012",용산구,한강로2가,48086,70.0,696,"1"
"2012",용산구,한강로3가,40942,46.0,964,"1"
"2012",용산구,한남동,61074,95.0,639,"1"
"2012",서대문구,합동,49750,79.0,637,"1"
"2012",마포구,합정동,51625,89.0,549,"1"
"2012",구로구,항동,32500,81.0,404,"1"
"2012",성동구,행당동,45367,79.0,581,"1"
"2012",종로구,행촌동,8650,28.0,327,"1"
"2012",마포구,현석동,57210,87.0,646,"1"
"2012",서대문구,현저동,40437,77.0,524,"1"
"2012",서대문구,홍은동,33286,89.0,374,"1"
"2012",성동구,홍익동,29546,78.0,372,"1"
"2012",서대문구,홍제동,31889,75.0,433,"1"
"2012",강서구,화곡동,36039,82.0,438,"1"
"2012",광진구,화양동,20081,37.0,593,"1"
"2012",중구,황학동,52582,84.0,632,"1"
"2012",동대문구,회기동,32065,79.0,402,"1"
"2012",중구,회현동1가,134184,160.0,803,"1"
"2012",중구,회현동2가,129221,159.0,813,"1"
"2012",용산구,효창동,49711,79.0,644,"1"
"2012",용산구,후암동,45653,90.0,525,"1"
"2012",동대문구,휘경동,31948,75.0,432,"1"
"2012",동작구,흑석동,62453,97.0,642,"1"
"2012",중구,흥인동,33000,75.0,443,"1"
"2013",송파구,가락동,53293,62.0,958,"1"
"2013",구로구,가리봉동,21275,72.0,297,"1"
"2013",금천구,가산동,20186,43.0,630,"1"
"2013",강서구,가양동,31213,67.0,458,"1"
"2013",은평구,갈현동,24706,79.0,315,"1"
"2013",강동구,강일동,39791,81.0,494,"1"
"2013",구로구,개봉동,30012,76.0,400,"1"
"2013",강남구,개포동,62370,54.0,1238,"1"
"2013",송파구,거여동,33197,64.0,534,"1"
"2013",강동구,고덕동,47878,63.0,831,"1"
"2013",구로구,고척동,32944,77.0,425,"1"
"2013",마포구,공덕동,49191,74.0,680,"1"
"2013",노원구,공릉동,26790,65.0,433,"1"
"2013",강서구,공항동,38291,77.0,507,"1"
"2013",광진구,광장동,57692,84.0,692,"1"
"2013",종로구,교북동,37000,84.0,439,"1"
"2013",종로구,구기동,46067,137.0,336,"1"
"2013",구로구,구로동,27362,65.0,440,"1"
"2013",은평구,구산동,26274,82.0,326,"1"
"2013",광진구,구의동,49218,86.0,583,"1"
"2013",광진구,군자동,38221,80.0,484,"1"
"2013",구로구,궁동,32554,89.0,364,"1"
"2013",성동구,금호동1가,38141,76.0,508,"1"
"2013",성동구,금호동2가,58840,81.0,735,"1"
"2013",성동구,금호동3가,41468,80.0,534,"1"
"2013",성동구,금호동4가,49545,78.0,644,"1"
"2013",강동구,길동,29246,68.0,482,"1"
"2013",성북구,길음동,38897,77.0,510,"1"
"2013",종로구,낙원동,32733,94.0,348,"1"
"2013",서대문구,남가좌동,34954,73.0,481,"1"
"2013",중구,남대문로5가,107750,133.0,803,"1"
"2013",중구,남산동2가,26800,50.0,534,"1"
"2013",관악구,남현동,40795,83.0,496,"1"
"2013",강서구,내발산동,38768,79.0,493,"1"
"2013",종로구,내수동,95545,140.0,694,"1"
"2013",서대문구,냉천동,45984,75.0,624,"1"
"2013",마포구,노고산동,22521,32.0,703,"1"
"2013",동작구,노량진동,39606,83.0,492,"1"
"2013",은평구,녹번동,27973,71.0,405,"1"
"2013",강남구,논현동,76075,91.0,770,"1"
"2013",광진구,능동,29500,81.0,362,"1"
"2013",동대문구,답십리동,31369,73.0,444,"1"
"2013",영등포구,당산동,25362,46.0,626,"1"
"2013",영등포구,당산동1가,33338,65.0,519,"1"
