건축년도,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,지번,지역코드,층
2004,2012,씨앤미,중계동,"7,000",노원구,2,0,22,50.35,509-1,11350,8
2005,2012,(506),중계동,"10,000",노원구,2,60,22,72.45,506,11350,12
2005,2012,(506),중계동,"1,000",노원구,2,75,23,41.68,506,11350,8
2005,2012,(506),중계동,"5,000",노원구,2,100,23,83.62,506,11350,8
2005,2012,(506),중계동,"18,000",노원구,2,0,28,72.45,506,11350,4
2004,2012,스테이션빌 빌딩,공릉동,"7,000",노원구,3,0,12,25.65,383-7,11350,7
2004,2012,진주오피스텔,공릉동,"9,000",노원구,3,0,21,36.85,683-20,11350,8
2004,2012,로우폴리스,공릉동,"8,000",노원구,3,0,22,29.07,670-11,11350,8
2004,2012,로우폴리스,공릉동,"7,000",노원구,3,0,24,22.99,670-11,11350,8
2004,2012,오피앙,상계동,"2,000",노원구,3,35,7,23.37,1258,11350,4
2003,2012,수락네스트죤,상계동,"1,000",노원구,3,50,8,30.38,1132-28,11350,4
2004,2012,오피앙,상계동,"1,500",노원구,3,40,10,23.37,1258,11350,7
2004,2012,오피앙,상계동,"7,000",노원구,3,0,17,23.37,1258,11350,14
2004,2012,오피앙,상계동,500,노원구,3,47,19,23.37,1258,11350,5
2004,2012,오피앙,상계동,500,노원구,3,55,20,27.78,1258,11350,8
2004,2012,오피앙,상계동,"6,800",노원구,3,0,21,23.37,1258,11350,11
2004,2012,오피앙,상계동,"7,000",노원구,3,0,21,23.37,1258,11350,11
2004,2012,오피앙,상계동,"7,500",노원구,3,0,21,27.78,1258,11350,1
2003,2012,수락네스트죤,상계동,"7,000",노원구,3,10,26,31.99,1132-28,11350,3
2004,2012,오피앙,상계동,"1,000",노원구,3,40,28,27.78,1258,11350,15
2004,2012,오피앙,상계동,"5,500",노원구,3,0,28,23.37,1258,11350,14
2003,2012,수락네스트죤,상계동,"8,000",노원구,3,0,30,29.97,1132-28,11350,7
2005,2012,토마토파르코,상계동,"1,000",노원구,3,65,30,36.77,1267,11350,8
2005,2012,(506),중계동,"20,000",노원구,3,0,3,80.96,506,11350,3
2005,2012,(506),중계동,"18,000",노원구,3,0,6,69.03,506,11350,12
2005,2012,(506),중계동,"20,000",노원구,3,0,10,83.62,506,11350,4
2004,2012,씨앤미,중계동,"9,500",노원구,3,0,19,34.04,509-1,11350,7
2005,2012,(506),중계동,"17,000",노원구,3,0,23,72.55,506,11350,10
2005,2012,(506),중계동,"19,000",노원구,3,0,23,83.62,506,11350,9
2005,2012,(506),중계동,"16,000",노원구,3,0,29,59.64,506,11350,7
2005,2012,(506),중계동,"8,000",노원구,3,55,30,66.09,506,11350,3
2005,2012,(506),중계동,"15,000",노원구,3,0,30,59.64,506,11350,11
2004,2012,로우폴리스,공릉동,"6,000",노원구,4,0,1,22.99,670-11,11350,6
2004,2012,로우폴리스,공릉동,"6,500",노원구,4,0,11,22.99,670-11,11350,11
2004,2012,북부포커스빌,공릉동,"4,500",노원구,4,0,23,27.01,661-3,11350,2
2006,2012,보광빌딩,상계동,500,노원구,4,30,1,43.24,140-274,11350,4
2004,2012,오피앙,상계동,"4,000",노원구,4,20,2,23.37,1258,11350,13
