건축년도,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,지번,지역코드,층
2010,2011,남가좌동,"20,000",DMC센트레빌,1,0,29,59.95,381,11410,3
2000,2011,남가좌동,"22,500",남가좌삼성,1,0,31,84.9,377,11410,15
2004,2011,충정로2가,"25,000",로얄패밀리B,2,0,17,82.48,69-60,11410,4
2006,2011,충정로3가,"12,000",행복한,2,0,2,39.91,3-46,11410,3
2008,2011,충정로3가,"25,500",우리유앤미,2,0,7,84.73,466,11410,9
2008,2011,충정로3가,"27,000",우리유앤미,2,0,8,84.73,466,11410,14
1969,2011,충정로3가,"1,000",미동,2,70,9,50.347,189-8,11410,7
2010,2011,충정로3가,"23,000",충림예하임,2,0,10,84.6,477,11410,1
2004,2011,충정로3가,"7,500",충정리시온,2,70,12,45.75,465,11410,12
2004,2011,충정로3가,"18,000",충정리시온,2,0,15,44.88,465,11410,7
2008,2011,충정로3가,"27,000",우리유앤미,2,0,17,84.73,466,11410,4
