건축년도,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,지번,지역코드,층
2003,2011,한남동,"36,000",한남힐스테이트,1,0,25,84.785,807,11170,14
1976,2011,한남동,"11,000",장미1,1,0,26,87.08,732-19,11170,1
2010,2011,한남동,"28,000",한남동동원베네스트,1,0,31,76.07,522-1,11170,7
1970,2011,한남동,"7,500",시범,1,0,31,59.5,1-349,11170,2
1984,2011,서빙고동,"31,000",신동아,1,0,8,95.66,241-21,11170,9
1984,2011,서빙고동,"55,000",신동아,1,0,14,166.98,241-21,11170,10
1984,2011,서빙고동,"50,000",신동아,1,0,14,140.81,241-21,11170,4
2000,2011,서빙고동,"19,000",그린파크(코오롱 하늘채),1,0,15,59.98,293,11170,11
1984,2011,서빙고동,"3,000",신동아,1,310,15,166.98,241-21,11170,9
1984,2011,서빙고동,"32,000",신동아,1,0,15,95.66,241-21,11170,9
1984,2011,서빙고동,"55,000",신동아,1,0,19,166.98,241-21,11170,5
1984,2011,서빙고동,"45,000",신동아,1,0,20,140.81,241-21,11170,11
1984,2011,서빙고동,"30,000",신동아,1,0,25,95.66,241-21,11170,3
1984,2011,서빙고동,"30,000",신동아,1,0,27,95.66,241-21,11170,10
1984,2011,서빙고동,"31,000",신동아,1,0,27,95.66,241-21,11170,11
1984,2011,서빙고동,"30,000",신동아,1,83,28,140.81,241-21,11170,11
1973,2011,보광동,"12,000",주미,1,0,5,79.21,260-6,11170,5
1992,2011,보광동,"3,500",신동아1,1,150,11,84.93,448,11170,11
1980,2011,후암동,"13,000",후암미주,2,0,16,64.26,423-1,11170,2
1980,2011,후암동,"13,000",후암미주,2,0,18,64.86,423-1,11170,1
2002,2011,후암동,"20,000",후암,2,0,19,84.11,244-106,11170,2
1980,2011,후암동,"12,000",후암미주,2,0,20,62.78,423-1,11170,2
1982,2011,용산동2가,"10,000",용암한신,2,0,10,67.93,47-5,11170,8
1981,2011,용산동2가,"13,000",한신,2,0,17,81.95,47-17,11170,1
2004,2011,갈월동,"16,000",두리파크빌,2,0,15,84.09,6-48,11170,2
2005,2011,신창동,"27,000",세방리버하이빌,2,0,11,84.54,102,11170,2
2005,2011,신창동,"28,000",세방리버하이빌,2,0,21,84.77,102,11170,7
2005,2011,신창동,"10,000",세방리버하이빌,2,100,24,84.54,102,11170,4
2005,2011,신창동,"25,000",세방리버하이빌,2,0,25,84.77,102,11170,4
2001,2011,산천동,"19,000",한강타운,2,0,9,59.69,204,11170,6
2001,2011,산천동,"20,500",리버힐삼성,2,0,10,59.55,193,11170,17
2001,2011,산천동,"5,000",리버힐삼성,2,70,11,59.55,193,11170,15
2001,2011,산천동,"19,500",리버힐삼성,2,0,14,59.55,193,11170,2
2001,2011,산천동,"7,000",리버힐삼성,2,100,15,84.98,193,11170,5
2001,2011,산천동,"18,000",한강타운,2,0,15,59.69,204,11170,11
2001,2011,산천동,"25,000",리버힐삼성,2,0,16,84.98,193,11170,13
2001,2011,산천동,"18,000",리버힐삼성,2,30,16,84.98,193,11170,15
2001,2011,산천동,"6,000",리버힐삼성,2,160,18,114.48,193,11170,18
2001,2011,산천동,"31,500",리버힐삼성,2,0,19,114.48,193,11170,2
2001,2011,산천동,"31,500",리버힐삼성,2,0,23,114.48,193,11170,15
2001,2011,산천동,"2,699",리버힐삼성아파트(임대),2,14,23,32.99,194,11170,2
2001,2011,산천동,"20,500",한강타운,2,0,26,59.69,204,11170,14
1977,2011,원효로4가,"20,000",산호,2,0,1,86.12,118-16,11170,12
1999,2011,원효로4가,"27,000",강변삼성스위트,2,0,7,84.9,178,11170,9
1971,2011,원효로4가,"12,000",풍전,2,0,8,81.72,109-4,11170,1
1999,2011,원효로4가,"22,500",강변삼성스위트,2,0,9,59.94,178,11170,5
2005,2011,원효로4가,"36,000",한강수,2,0,16,139.41,128-1,11170,6
1977,2011,원효로4가,"7,000",산호,2,10,19,40.46,118-16,11170,12
1999,2011,원효로4가,"18,000",강변삼성스위트,2,0,21,59.94,178,11170,10
1999,2011,원효로4가,"28,000",강변삼성스위트,2,0,21,84.9,178,11170,21
1971,2011,원효로4가,"13,500",풍전,2,0,22,76.56,109-4,11170,1
1999,2011,원효로4가,"16,000",강변삼성스위트,2,0,24,59.92,178,11170,2
1987,2011,효창동,"22,000",효창한신,2,0,1,121.38,5-145,11170,3
1969,2011,효창동,"6,000",효창맨션,2,40,18,59.5,5-495,11170,4
2006,2011,효창동,"30,000",현대아트빌,2,0,19,124.74,5-11,11170,2
2001,2011,도원동,"26,000",삼성래미안,2,0,6,84.69,23,11170,8
2001,2011,도원동,"2,635",도원동삼성래미안(임대),2,0,9,32.76,25,11170,15
2001,2011,도원동,"25,000",삼성래미안,2,0,9,84.69,23,11170,20
2001,2011,도원동,"28,000",삼성래미안,2,0,10,84.92,23,11170,16
2001,2011,도원동,"31,000",삼성래미안,2,0,11,114.99,23,11170,3
2001,2011,도원동,"27,000",삼성래미안,2,0,12,84.69,23,11170,13
2001,2011,도원동,"27,000",삼성래미안,2,0,12,84.69,23,11170,20
