거래금액,건축년도,년,단지,법정동,시군구,월,일,전용면적,지번,지역코드,층
"13,300",2005,2010,토마토파르코,상계동,노원구,11,8,36.77,1267,11350,11
"10,500",2004,2010,오피앙,상계동,노원구,11,10,27.78,1258,11350,7
"12,200",2004,2010,노빌리안골드,상계동,노원구,11,11,27.72,734-3,11350,14
"11,700",2005,2010,토마토파르코,상계동,노원구,11,11,36.77,1267,11350,5
"9,500",2004,2010,오피앙,상계동,노원구,11,11,23.37,1258,11350,6
"9,800",2004,2010,오피앙,상계동,노원구,11,15,23.37,1258,11350,9
"14,400",2005,2010,토마토파르코,상계동,노원구,11,16,36.77,1267,11350,11
"10,000",2004,2010,오피앙,상계동,노원구,11,18,23.37,1258,11350,10
"12,500",2005,2010,토마토파르코,상계동,노원구,11,20,31.07,1267,11350,10
"12,100",2004,2010,노빌리안골드,상계동,노원구,11,20,27.72,734-3,11350,13
"14,750",2005,2010,토마토파르코,상계동,노원구,11,23,36.77,1267,11350,10
"11,500",2003,2010,하이베라스,상계동,노원구,11,25,39.29,1262,11350,7
"11,500",2004,2010,노빌리안골드,상계동,노원구,11,26,24.68,734-3,11350,14
"12,000",2003,2010,하이베라스,상계동,노원구,11,29,41.35,1262,11350,9
"9,750",2004,2010,오피앙,상계동,노원구,11,30,23.37,1258,11350,6
"15,000",2005,2010,(506),중계동,노원구,11,1,41.68,506,11350,11
"16,000",2004,2010,씨앤미,중계동,노원구,11,3,50.35,509-1,11350,4
"15,000",2005,2010,(506),중계동,노원구,11,5,41.68,506,11350,5
"15,000",2005,2010,(506),중계동,노원구,11,10,41.68,506,11350,5
"18,800",2005,2010,(506),중계동,노원구,11,10,51.3,506,11350,11
"19,300",2005,2010,(506),중계동,노원구,11,13,51.3,506,11350,5
"12,800",2004,2010,씨앤미,중계동,노원구,11,13,34.67,509-1,11350,4
"9,500",2003,2010,우암에이스타워,중계동,노원구,11,16,35.02,143,11350,5
"16,300",2004,2010,씨앤미,중계동,노원구,11,17,50.35,509-1,11350,7
"30,800",2005,2010,(506),중계동,노원구,11,18,80.96,506,11350,5
"16,800",2004,2010,씨앤미,중계동,노원구,11,23,50.35,509-1,11350,7
"16,400",2004,2010,씨앤미,중계동,노원구,11,29,50.35,509-1,11350,4
"10,500",2003,2010,카펠라오피스텔,월계동,노원구,12,14,30,366-3,11350,2
"7,000",2002,2010,그랑디오피스텔,월계동,노원구,12,20,19.81,635-4,11350,8
"8,300",2004,2010,로우폴리스,공릉동,노원구,12,8,22.99,670-11,11350,9
"8,000",2004,2010,로우폴리스,공릉동,노원구,12,10,22.99,670-11,11350,7
"8,000",2003,2010,수락네스트죤,상계동,노원구,12,1,29.97,1132-28,11350,6
"13,000",2005,2010,토마토파르코,상계동,노원구,12,2,31.07,1267,11350,7
"12,000",2005,2010,토마토파르코,상계동,노원구,12,2,31.07,1267,11350,3
"9,600",2004,2010,오피앙,상계동,노원구,12,6,23.37,1258,11350,11
"14,000",2005,2010,토마토파르코,상계동,노원구,12,7,36.77,1267,11350,10
"12,900",2005,2010,토마토파르코,상계동,노원구,12,7,36.77,1267,11350,5
"21,000",2005,2010,토마토파르코,상계동,노원구,12,8,72.76,1267,11350,14
"10,500",2003,2010,마블러스1,상계동,노원구,12,9,25.53,341-7,11350,9
