거래금액,건축년도,년,단지,법정동,시군구,월,일,전용면적,지번,지역코드,층
"35,494",2008,2010,(427-3),천호동,강동구,8,3,75.6,427-3,11740,4
"16,000",2004,2010,쌍용플래티넘리버,천호동,강동구,8,17,34.2,432-10,11740,7
"13,900",2004,2010,두산위브센티움,천호동,강동구,8,20,31.37,414,11740,11
"11,500",2004,2010,청광노블하임,천호동,강동구,8,20,29.08,447-3,11740,14
"17,000",2004,2010,쌍용플래티넘리버,천호동,강동구,8,20,34.2,432-10,11740,5
"14,000",2004,2010,두산위브센티움,천호동,강동구,8,25,31.97,414,11740,9
"13,400",2003,2010,오피스텔 트레벨,천호동,강동구,8,25,31.95,451-20,11740,14
"13,950",2004,2010,대동피렌체리버,천호동,강동구,8,26,35.5,442-34,11740,12
"20,400",2007,2010,강동 상떼빌,천호동,강동구,8,26,49.86,450,11740,4
"13,900",2004,2010,두산위브센티움,천호동,강동구,8,28,31.37,414,11740,9
"10,000",2002,2010,탑스위트,길동,강동구,9,1,30.52,413-1,11740,7
"6,750",1993,2010,일성하이츠오피스텔,길동,강동구,9,1,22.77,454-1,11740,13
"8,000",1990,2010,(386-8),길동,강동구,9,2,33.2,386-8,11740,3
"7,150",1993,2010,일성하이츠오피스텔,길동,강동구,9,4,22.77,454-1,11740,6
"8,100",1990,2010,(386-8),길동,강동구,9,13,33.2,386-8,11740,2
"21,500",2006,2010,강동역에스케이허브,길동,강동구,9,25,47.82,445-1,11740,3
"8,200",2004,2010,노블레스,길동,강동구,9,27,42.41,383-8,11740,7
"10,000",2003,2010,한강시티라이프,암사동,강동구,9,14,27.63,441,11740,5
"17,000",2004,2010,쌍용플래티넘리버,천호동,강동구,9,1,33.45,432-10,11740,13
"16,500",2004,2010,쌍용플래티넘리버,천호동,강동구,9,2,34.2,432-10,11740,8
"11,800",2004,2010,청광노블하임,천호동,강동구,9,7,29.08,447-3,11740,14
"13,900",2003,2010,오피스텔 트레벨,천호동,강동구,9,8,31.95,451-20,11740,3
"33,836",2007,2010,대우 한강 베네시티,천호동,강동구,9,8,95.26,425-5,11740,5
"34,357",2007,2010,대우 한강 베네시티,천호동,강동구,9,8,95.26,425-5,11740,7
"11,300",2004,2010,청광노블하임,천호동,강동구,9,9,27.96,447-3,11740,5
"22,500",2007,2010,대우 한강 베네시티,천호동,강동구,9,14,55.24,425-5,11740,8
"7,500",1994,2010,힐탑프라자,천호동,강동구,9,16,20.48,449-49,11740,8
"20,500",2007,2010,대우 한강 베네시티,천호동,강동구,9,18,47.28,425-5,11740,6
"15,000",2004,2010,쌍용플래티넘리버,천호동,강동구,9,18,34.2,432-10,11740,8
"14,000",2004,2010,두산위브센티움,천호동,강동구,9,26,31.37,414,11740,10
"22,900",1997,2010,세종프라자,명일동,강동구,10,13,70.8,47-1,11740,5
"22,500",2006,2010,강동역에스케이허브,길동,강동구,10,2,50.96,445-1,11740,8
"9,500",2002,2010,솔목오피스텔,길동,강동구,10,4,31.44,416-4,11740,5
"9,500",2002,2010,솔목오피스텔,길동,강동구,10,4,31.44,416-4,11740,5
"17,100",2006,2010,강동역에스케이허브,길동,강동구,10,8,33.94,445-1,11740,2
"7,900",1990,2010,(386-8),길동,강동구,10,8,33.2,386-8,11740,3
"7,200",1993,2010,일성하이츠오피스텔,길동,강동구,10,12,22.77,454-1,11740,8
"7,750",1990,2010,(386-8),길동,강동구,10,12,33.2,386-8,11740,7
"15,700",2004,2010,노블레스,길동,강동구,10,20,42.41,383-8,11740,7
"14,900",2004,2010,노블레스,길동,강동구,10,20,42.41,383-8,11740,2
"11,600",2002,2010,탑스위트,길동,강동구,10,22,26.92,413-1,11740,5
"23,200",2006,2010,강동역에스케이허브,길동,강동구,10,26,50.96,445-1,11740,4
"18,000",2007,2010,브라운스톤천호,성내동,강동구,10,8,30.09,64-13,11740,9
"21,000",2007,2010,브라운스톤천호,성내동,강동구,10,19,44.47,64-13,11740,15
"17,500",2007,2010,브라운스톤천호,성내동,강동구,10,19,30.09,64-13,11740,7
"12,800",1988,2010,(120-89),성내동,강동구,10,21,50.64,120-89,11740,3
"16,400",2004,2010,두산위브센티움,천호동,강동구,10,7,39.17,414,11740,9
"7,200",1994,2010,힐탑프라자,천호동,강동구,10,7,20.48,449-49,11740,16
"11,950",2004,2010,청광노블하임,천호동,강동구,10,8,29.08,447-3,11740,6
"12,275",2003,2010,오피스텔 트레벨,천호동,강동구,10,11,28.43,451-20,11740,10
"13,900",2003,2010,오피스텔 트레벨,천호동,강동구,10,12,31.95,451-20,11740,4
"7,300",1994,2010,힐탑프라자,천호동,강동구,10,12,20.48,449-49,11740,13
"17,200",2004,2010,쌍용플래티넘리버,천호동,강동구,10,12,34.2,432-10,11740,5
"14,000",2004,2010,강동역두산위브센티움,천호동,강동구,10,15,31.43,155-5,11740,4
"11,000",2004,2010,청광노블하임,천호동,강동구,10,19,29.08,447-3,11740,2
"16,900",2004,2010,쌍용플래티넘리버,천호동,강동구,10,20,34.2,432-10,11740,5
"12,000",2004,2010,청광노블하임,천호동,강동구,10,21,29.08,447-3,11740,12
"22,400",2007,2010,강동 상떼빌,천호동,강동구,10,22,56.04,450,11740,5
"23,100",2007,2010,강동 상떼빌,천호동,강동구,10,23,56.04,450,11740,3
"21,000",2007,2010,대우 한강 베네시티,천호동,강동구,10,24,43.72,425-5,11740,8
"17,000",2004,2010,쌍용플래티넘리버,천호동,강동구,10,25,32.57,432-10,11740,5
"20,850",2007,2010,대우 한강 베네시티,천호동,강동구,10,25,47.28,425-5,11740,6
"16,700",2004,2010,쌍용플래티넘리버,천호동,강동구,10,25,34.2,432-10,11740,4
"16,500",2004,2010,쌍용플래티넘리버,천호동,강동구,10,26,34.2,432-10,11740,14
"23,200",2007,2010,강동 상떼빌,천호동,강동구,10,27,56.04,450,11740,3
"12,000",2004,2010,청광노블하임,천호동,강동구,10,27,27.96,447-3,11740,13
